listing_id,review_id,date,reviewer_id
4444640,141710424,2017-04-04,29051538
852680,344727974,2018-11-04,29748025
27018851,435824046,2019-04-11,165468886
17817343,225247532,2018-01-05,56029586
40187919,714809038,2020-12-11,98890978
3431609,267627386,2018-05-22,151824391
7524076,57507850,2015-12-27,31508795
4624297,333144217,2018-10-07,11397967
30694058,364387030,2018-12-30,144499340
33677742,441722098,2019-04-22,7834457
7952791,272825070,2018-06-04,174437246
35831302,627938680,2020-06-06,234736532
33438204,518215625,2019-08-26,189774331
5742426,229754882,2018-01-25,169542166
9954216,731939530,2021-02-16,122645992
15479532,154602995,2017-05-25,36535937
45696450,727955819,2021-01-31,24402321
17176359,590329131,2020-01-08,73088207
1536522,205893739,2017-10-23,75029161
741440,443085899,2019-04-25,27913084
15104594,210067411,2017-11-07,40611934
18320188,671788361,2020-10-06,104804429
6204678,55230504,2015-11-29,47487601
2853395,45958811,2015-09-07,21114355
26023565,588515884,2020-01-04,213769448
57874,586102519,2020-01-01,231033421
41282461,616894047,2020-03-11,5649150
41863998,720320230,2021-01-01,57715037
1292355,58289896,2016-01-02,37810110
17609230,198194847,2017-09-28,100093811
2094427,544254118,2019-10-09,49887969
10350201,422284038,2019-03-10,4951455
5511865,74981499,2016-05-17,8953792
17559260,273907458,2018-06-07,15535506
19150084,288253436,2018-07-09,67489080
18308458,591182383,2020-01-10,39464970
538344,50286467,2015-10-11,19801262
36847500,563981024,2019-11-14,33093279
2909758,143537730,2017-04-12,55766110
5534126,140626951,2017-03-31,116233117
1310308,28224611,2015-03-20,5121885
852799,235338691,2018-02-16,32753261
15064971,539376540,2019-10-01,117469822
30879145,568910953,2019-11-25,297272725
6885758,92408615,2016-08-08,85037396
27992186,369254308,2019-01-10,47236976
18089818,359060549,2018-12-16,211331253
23232739,286426830,2018-07-06,36233425
11162018,73774888,2016-05-10,45849644
29418712,345144305,2018-11-04,125756101
18383490,157585517,2017-06-04,5977486
14477809,194542332,2017-09-17,49639884
31462137,463774450,2019-06-04,2273106
5892693,671561904,2020-10-05,7317096
34456826,722897638,2021-01-08,14488769
8122486,87989475,2016-07-22,75752725
4225596,610317674,2020-02-24,200182667
36117379,509622115,2019-08-14,37373297
12761674,195844045,2017-09-21,35746233
5366751,438589015,2019-04-17,134758223
35636200,558071847,2019-11-02,41771376
19106741,173921107,2017-07-24,34094946
2945643,234736352,2018-02-14,51923205
7619189,146056931,2017-04-21,125376466
23464119,469162439,2019-06-14,40199597
35871540,482887468,2019-07-07,42884967
5192165,568637132,2019-11-24,38449825
16406139,456435364,2019-05-21,51607784
9631954,321438949,2018-09-10,43956240
16229585,460590607,2019-05-29,236070893
11833068,336453195,2018-10-14,53029435
32714222,508709466,2019-08-13,145362416
16244104,620620037,2020-03-23,255538008
21431266,471131554,2019-06-17,214038445
23478773,299142636,2018-07-30,21758538
5870764,185926193,2017-08-23,67346240
2934983,28234413,2015-03-20,29279865
2070912,74015540,2016-05-12,65605304
19850361,341591615,2018-10-27,188415861
31291146,538021651,2019-09-29,263143051
2349123,58309922,2016-01-02,10318159
16309014,295267626,2018-07-23,188798134
5297331,435101315,2019-04-09,145232866
14468977,189579711,2017-09-02,142265602
1928132,143352850,2017-04-11,113825600
580911,602016913,2020-02-05,33149959
21490945,249759688,2018-04-02,172418850
846871,52733932,2015-11-01,45851678
10322233,86349820,2016-07-16,82019298
30905264,578119414,2019-12-16,20384946
18023847,534313967,2019-09-22,91349250
19264417,428890439,2019-03-26,696156
21804141,223829037,2018-01-01,152145809
998427,24019157,2014-12-17,1458298
10500566,427628369,2019-03-24,249367476
9286443,148969723,2017-05-02,44718654
13973305,611474117,2020-02-27,315884178
13493389,342694326,2018-10-29,163708805
6856838,551484876,2019-10-20,247838465
34316634,557829858,2019-11-02,75093593
3799623,110581122,2016-10-27,39642301
220921,4284822,2013-04-24,5757992
28839576,559473785,2019-11-04,303458820
22418447,304643425,2018-08-10,187260006
25355845,302353027,2018-08-05,117153167
42440659,716617072,2020-12-19,330075323
47879205,727279158,2021-01-28,132598449
6020591,431430056,2019-04-01,237832289
368513,26890122,2015-02-21,5744529
31594796,486777840,2019-07-13,245616256
29933040,477878543,2019-06-29,261329555
34147920,581379212,2019-12-24,110695905
15610215,132149891,2017-02-16,3128106
561122,477950411,2019-06-29,171454234
37196370,713177373,2020-12-03,178343902
16401521,241663238,2018-03-10,97870348
9050105,269018976,2018-05-26,88501810
4683534,55247791,2015-11-29,34841164
13180939,278619844,2018-06-18,89049253
13523708,110124051,2016-10-24,3205900
9622968,142977326,2017-04-09,33824464
35544593,618631902,2020-03-15,322979019
14597370,233810406,2018-02-11,71743282
7552097,99985086,2016-09-06,87010983
31425745,554362978,2019-10-26,57847878
12013828,176894723,2017-08-01,109256154
21710434,464210635,2019-06-05,171803786
24033132,358449654,2018-12-14,186636423
1808700,710414457,2020-11-21,262116183
5237756,86697400,2016-07-17,28843241
8294494,612627989,2020-02-29,60869778
30114356,594241159,2020-01-18,23274086
15388631,644154915,2020-07-30,4682471
4086188,424885806,2019-03-17,218423683
44349418,643857320,2020-07-29,302775736
13784030,103738352,2016-09-24,86043556
27893814,453522860,2019-05-16,21130708
15544233,114809810,2016-11-20,103597879
3440803,152806319,2017-05-18,112266399
992508,268628557,2018-05-25,184876834
14228589,198484029,2017-09-29,141481095
23861898,414012689,2019-02-18,25861676
40774360,612945745,2020-03-01,336819364
24303751,490764528,2019-07-19,173905221
5297331,576693442,2019-12-14,192556762
5875697,37235466,2015-07-05,36666608
5684256,255688684,2018-04-21,39195796
20183010,204886159,2017-10-20,30401977
11295550,265820270,2018-05-18,56550076
29798245,529060947,2019-09-14,280418978
2472517,315879754,2018-08-30,85233688
20913,24379086,2014-12-27,3655212
21590071,405199941,2019-01-26,23285768
2977232,462850537,2019-06-02,71542708
458986,37610537,2015-07-08,3133460
33911889,468471714,2019-06-12,59964347
7697118,169618235,2017-07-13,92224395
1583179,571690922,2019-12-01,13423271
19360685,613995199,2020-03-03,4545398
33785477,536345675,2019-09-26,146723349
137044,421829365,2019-03-10,241976774
14624200,192213944,2017-09-10,11452689
6265881,659345556,2020-09-01,136076584
35604447,523475161,2019-09-03,30310900
33349989,579866275,2019-12-21,309370200
4418920,24474549,2014-12-29,22391609
20073959,200762247,2017-10-06,150361802
1177373,560551781,2019-11-07,128589938
8862585,253713880,2018-04-15,14210017
784804,162856089,2017-06-22,985308
8498076,337048892,2018-10-15,11328321
12533910,334132793,2018-10-08,3925458
14199323,424282263,2019-03-16,233863467
6132629,58787227,2016-01-05,17723078
5584372,338022948,2018-10-18,161605516
40478381,612259019,2020-02-29,42785965
4647674,67920519,2016-04-01,46130310
22626881,594262980,2020-01-18,211589509
24032205,264554325,2018-05-14,173366533
22553501,506525907,2019-08-10,31395578
15038469,358198174,2018-12-13,37163512
14111777,117274157,2016-12-05,50947720
12162891,84905750,2016-07-09,44303147
252525,467884976,2019-06-11,263061959
7364474,87685733,2016-07-21,25588166
29934418,421369233,2019-03-09,21146424
249704,1066454,2012-04-01,1362334
1483182,715182228,2020-12-13,27112463
6587279,208844704,2017-11-03,3195999
11049250,406974442,2019-01-31,81781224
840731,536424111,2019-09-26,489327
2360822,54713875,2015-11-23,7900791
366754,148730390,2017-05-01,32605387
23570947,436446360,2019-04-13,247174787
24850611,328171354,2018-09-25,83517188
6902646,224182726,2018-01-02,108584909
495127,88818694,2016-07-25,84876302
2008560,567386144,2019-11-22,286743887
4268873,226720135,2018-01-12,64995789
40036695,586999730,2020-01-02,58134306
9671076,360901886,2018-12-22,154300248
3582509,220052484,2017-12-20,162878779
2546631,246029732,2018-03-24,172241558
1668328,159085811,2017-06-09,35308434
16360810,238594229,2018-02-26,57499875
16394576,264333260,2018-05-13,163669119
31467881,412493755,2019-02-15,152299
31857297,662876333,2020-09-11,238211119
2237338,79374754,2016-06-12,445077
19342177,363153447,2018-12-28,112777801
28204876,402799088,2019-01-19,60155968
13951026,338765590,2018-10-20,15206597
13042752,81764145,2016-06-25,77111886
18978622,332649218,2018-10-05,163738425
8088779,364394668,2018-12-30,73421867
9479302,442189983,2019-04-23,224225388
1763209,78859737,2016-06-09,58479046
34562682,595538871,2020-01-20,325852685
12167323,284682793,2018-07-02,118817361
1996325,278886011,2018-06-19,40358189
2414243,22318156,2014-11-03,22357100
806822,280831096,2018-06-24,26848631
23277230,333656025,2018-10-07,79232094
26813096,347590502,2018-11-11,67070045
33137778,539277914,2019-10-01,53086384
14260492,432868511,2019-04-05,6589127
42272228,629912447,2020-06-15,222221072
38553206,571826767,2019-12-01,14413120
20361700,440637752,2019-04-21,38070475
15506131,110308678,2016-10-25,4748521
14340142,351106283,2018-11-21,5472671
11008502,68718596,2016-04-06,20143530
5321912,553808074,2019-10-25,67662259
29203845,567870768,2019-11-23,19886249
17594732,178312796,2017-08-05,7287583
9935612,232992917,2018-02-07,120741648
14089808,355297909,2018-12-03,201198967
7334301,138061614,2017-03-18,4835931
220063,156314575,2017-05-30,104792805
2473323,24936986,2015-01-04,23494202
12584603,490186921,2019-07-18,267841183
37855586,612848860,2020-03-01,325345494
8260926,145469117,2017-04-18,125190048
26998554,462138104,2019-06-02,2649591
28013120,425971395,2019-03-19,235373373
2717335,583829652,2019-12-29,169647003
844319,412095776,2019-02-14,141145693
4472429,559489127,2019-11-04,265707630
17431547,230819851,2018-01-29,50015212
7615115,202820632,2017-10-13,102204406
3450265,195366622,2017-09-19,139021007
45690022,722184672,2021-01-05,66984954
23994472,573801329,2019-12-07,211937388
16032286,171155805,2017-07-16,25340312
42571950,625475857,2020-05-21,345510267
35178219,658975847,2020-08-31,263021128
10729658,65367794,2016-03-13,55811295
29107308,359364419,2018-12-16,55605024
25596946,284699665,2018-07-02,104570217
33184423,724526785,2021-01-16,382934192
6175543,107878626,2016-10-13,80352243
21383824,299872035,2018-08-01,120484530
5449262,195602528,2017-09-20,90533805
34907095,518978612,2019-08-27,91921830
27089491,457026776,2019-05-23,242425716
29628979,650532488,2020-08-13,54062737
865289,50182452,2015-10-10,30622383
8787721,473012461,2019-06-21,256143768
21602699,251185262,2018-04-07,180285617
4111508,234847617,2018-02-14,19753593
27552858,406224941,2019-01-28,7075522
577253,334203174,2018-10-08,124849859
15607569,261825645,2018-05-07,51420298
19173687,243823193,2018-03-17,46765349
712160,95276583,2016-08-19,19781244
17571475,168427896,2017-07-09,107528704
15064971,225988081,2018-01-08,155001701
26646634,343636684,2018-11-01,24327612
17655877,597181698,2020-01-24,323541065
12603921,715851049,2020-12-16,7242123
17093783,164054450,2017-06-26,13421911
23977071,280298048,2018-06-23,119529997
2434417,636701746,2020-07-11,200737325
23652527,452719105,2019-05-13,70876094
12115934,84977277,2016-07-10,75311238
35574019,717528821,2020-12-23,375221242
17698685,291573261,2018-07-16,72715972
10883741,210293896,2017-11-08,9198304
35901338,544500655,2019-10-10,300433149
1217318,53759566,2015-11-12,17414326
25076167,273742807,2018-06-07,53943686
37417060,536819033,2019-09-27,1274837
4789503,39405277,2015-07-23,28183641
10875798,347291864,2018-11-11,213973466
15590698,446661384,2019-05-02,105927626
26184601,456979233,2019-05-23,28194144
16740752,417941276,2019-02-28,47916238
9266207,256585745,2018-04-23,120589066
11274793,244786842,2018-03-19,19797760
10308738,360403565,2018-12-20,15090028
7738074,474374806,2019-06-23,93544374
12419651,245923366,2018-03-24,29089141
12796018,710155208,2020-11-20,68767627
26409550,416188271,2019-02-24,3895880
20235699,235204524,2018-02-15,13033049
28306297,613400293,2020-03-01,156830415
16726412,257142129,2018-04-25,174583484
8768968,444378880,2019-04-28,160064639
17990980,269022792,2018-05-26,190176806
32683422,465907337,2019-06-08,135201850
17503581,198618336,2017-09-30,150706857
15739454,196509955,2017-09-23,3001406
6970368,597478829,2020-01-25,3116831
190974,92759141,2016-08-10,10921075
16107149,334560642,2018-10-09,16021062
33254311,718999968,2020-12-28,26784225
16364076,242947250,2018-03-14,42775394
21901156,326523191,2018-09-22,95310696
10774973,306129333,2018-08-12,175050292
28712261,546906825,2019-10-14,226656987
1753668,50017075,2015-10-08,43653952
25349299,288360172,2018-07-09,20512047
2167122,60151561,2016-01-19,10485589
2179247,584540386,2019-12-30,255347480
16289576,219913847,2017-12-19,34068955
1685582,25959776,2015-01-31,18793542
28079358,351558048,2018-11-23,70422434
28281830,524279364,2019-09-05,79291663
18203588,152896525,2017-05-19,57223113
22437896,312132817,2018-08-22,98872567
32293562,417397507,2019-02-27,184683657
8304809,256725298,2018-04-23,18226361
18829286,722462534,2021-01-06,264443850
14733932,125390198,2017-01-05,70536828
13814227,330367051,2018-09-30,165978969
16233033,210346455,2017-11-09,6169021
33161447,642697274,2020-07-26,60989308
1862377,432492454,2019-04-04,54618354
7766571,265395001,2018-05-17,83436872
6309759,156761763,2017-06-01,1515206
6093352,97406649,2016-08-27,91603214
20665373,313003626,2018-08-24,129136396
4560811,454450411,2019-05-18,69233881
38057237,524411024,2019-09-06,248739103
12863588,664889812,2020-09-16,29474176
11916722,138199496,2017-03-19,118808577
33226549,598211417,2020-01-26,325953392
15612629,202555675,2017-10-12,104868260
1775642,321391016,2018-09-10,55155596
8377888,104558217,2016-09-27,91842305
10445301,96458843,2016-08-22,54237898
18316099,157578542,2017-06-04,71064970
35573302,528973560,2019-09-14,132497054
31292077,464523110,2019-06-06,91360433
15194637,605019101,2020-02-13,56914880
22148416,365757159,2019-01-01,11577497
1460433,329183543,2018-09-28,87561623
2092178,324166825,2018-09-16,8531602
13693976,159257872,2017-06-10,17296510
12244107,505323738,2019-08-09,273143559
23520038,572329640,2019-12-02,54248635
11135561,65074472,2016-03-10,60393839
7119969,296710393,2018-07-26,8937806
18431024,242826350,2018-03-13,65998600
21260742,467322180,2019-06-10,155924151
4455094,69772871,2016-04-13,8551328
36424018,622365291,2020-04-13,239851398
4743434,360096030,2018-12-19,16262939
6795568,573920053,2019-12-07,6829352
11619140,303749996,2018-08-08,132779453
66797,66386768,2016-03-22,54415146
16234810,150724291,2017-05-09,118644374
15646079,206564814,2017-10-26,21235836
7856413,239647109,2018-03-02,16137117
5762049,250178382,2018-04-04,115685244
4791498,417128020,2019-02-26,191848621
33954709,524555098,2019-09-06,103901920
22605312,580206472,2019-12-22,58014018
7121185,546174159,2019-10-13,3808664
9856995,92658783,2016-08-09,49094690
4451665,51618550,2015-10-22,3335360
41194692,702049553,2020-10-19,49194825
4799731,251142598,2018-04-07,79859023
506121,500731946,2019-08-02,125426495
39314554,556325138,2019-10-29,243829243
8055582,304967046,2018-08-10,78609960
14028586,174056308,2017-07-24,97351219
6969468,48775989,2015-09-28,43189168
22076961,354891829,2018-12-02,4512645
19297819,651596345,2020-08-15,7745492
1638413,59829459,2016-01-16,8010101
1815619,70431944,2016-04-17,48373307
570448,4235968,2013-04-21,3580232
37540252,659105423,2020-08-31,162336330
4033212,93751344,2016-08-13,1666206
9877670,335392306,2018-10-12,209235807
35671644,666706266,2020-09-21,20653543
2424477,135135152,2017-03-03,29387949
12332765,501116908,2019-08-03,99980512
23210653,669022164,2020-09-28,165956226
34239228,733580246,2021-02-22,187992267
982623,199896288,2017-10-03,97584630
14034898,296626397,2018-07-26,35654738
34070414,614347632,2020-03-04,189715305
516720,13846607,2014-06-06,6966174
12097079,280781249,2018-06-24,175429068
1390131,292166033,2018-07-17,35510453
25366756,278558596,2018-06-18,193641083
9194001,139065297,2017-03-23,100692364
5172737,572231881,2019-12-02,8718201
38143645,581522243,2019-12-25,25241953
15754561,219709320,2017-12-18,48068269
10177444,320939388,2018-09-09,134437663
24473641,410529953,2019-02-10,224164216
19302483,256400362,2018-04-22,156912507
6310084,36326250,2015-06-27,9537904
8858989,255698642,2018-04-21,85488362
5322946,331674007,2018-10-03,98645109
23385402,478558567,2019-06-30,92476139
752202,70367808,2016-04-17,8652962
37524257,589755410,2020-01-06,294975451
29855428,460614105,2019-05-29,219978173
3223843,55270359,2015-11-29,17882478
5701729,133382598,2017-02-22,57703336
746971,30392509,2015-04-21,14239540
1549899,415268565,2019-02-22,50494831
12713995,100971148,2016-09-11,11236150
537390,192931794,2017-09-11,47750635
17039972,605661833,2020-02-15,232711778
317477,326346400,2018-09-22,17402469
13990841,315758987,2018-08-29,96099159
11152609,276547791,2018-06-14,40424987
753143,15088369,2014-07-02,12850954
16626130,587218207,2020-01-02,320271532
10229965,427092594,2019-03-22,234869479
3009676,586995094,2020-01-02,4071018
22016125,257529047,2018-04-26,40920972
3926094,80412643,2016-06-18,65378899
5544688,599797215,2020-01-31,305276618
31958971,568535966,2019-11-24,1167568
24863216,281919743,2018-06-26,89569725
35655162,479829110,2019-07-01,63995686
5212881,56835592,2015-12-19,37966835
713891,102616233,2016-09-18,3187132
6130296,53007624,2015-11-03,13030236
16060453,252859947,2018-04-12,43896270
283620,241472866,2018-03-09,67467974
38704145,615890142,2020-03-08,339543216
9413057,233497225,2018-02-09,152769818
3836199,198755411,2017-09-30,25234954
8621462,467899360,2019-06-11,5594293
13320676,485730850,2019-07-11,146734172
2540221,27654010,2015-03-09,26840604
28075835,525357178,2019-09-07,180786580
5896843,135775401,2017-03-06,77849348
11772096,76123421,2016-05-24,17050019
24571732,587587886,2020-01-03,248578557
16443855,571247365,2019-11-30,172539519
31980480,415227572,2019-02-22,86616509
33101762,597250843,2020-01-25,299059798
3752774,82969991,2016-06-30,61096714
2557654,48608804,2015-09-27,17282930
8026187,50342407,2015-10-11,412554
8159662,110227379,2016-10-24,59967409
35175646,610292511,2020-02-24,46683441
9059138,510419751,2019-08-16,136046001
22337456,240936139,2018-03-06,136537613
38375891,726879285,2021-01-25,29872467
39579575,615286656,2020-03-07,85576873
28562455,433887801,2019-04-07,16711279
19596538,490298723,2019-07-18,72418365
14731701,127464599,2017-01-18,8752078
5969225,105493149,2016-10-02,94476915
8930711,99533770,2016-09-05,5038577
796781,98042378,2016-08-29,90521553
37039449,714020821,2020-12-07,368593236
4217758,30927049,2015-04-29,28046105
909118,128963167,2017-01-28,4745087
25643791,349583180,2018-11-17,9221127
2247629,22593483,2014-11-10,7911561
19021059,172675489,2017-07-21,135653795
27090161,451528972,2019-05-12,226389381
21085710,453275279,2019-05-15,140642708
2848235,319878721,2018-09-07,144675138
21049694,248713788,2018-04-01,174018651
10444139,235688751,2018-02-17,44353274
17427691,241997903,2018-03-11,82680708
12032742,637781120,2020-07-13,198227199
3912798,570257988,2019-11-29,3656864
12966225,725257606,2021-01-18,382817441
41635654,595460077,2020-01-20,230907903
696031,304006015,2018-08-08,181446283
35404901,567271021,2019-11-22,31092543
11514759,186217260,2017-08-24,115961974
14009154,167022842,2017-07-05,38887838
22550483,422960879,2019-03-12,232686808
21194150,568186401,2019-11-24,38161080
8183563,501443129,2019-08-03,35498530
13568468,124541449,2017-01-02,87180177
33980968,496113799,2019-07-27,118710399
15438110,137867682,2017-03-17,117433845
23996106,621539430,2020-04-01,339219504
20227149,711317487,2020-11-25,345217615
192162,499427841,2019-07-31,8805279
44184891,642139048,2020-07-25,50839690
19435125,325397432,2018-09-19,128165603
1002703,201358817,2017-10-08,33582314
86187,347293469,2018-11-11,9908595
9719084,348943792,2018-11-15,215359666
12150661,486724843,2019-07-13,3727091
32299146,420512403,2019-03-06,10532101
5915254,175214687,2017-07-28,103419435
7240684,272528306,2018-06-03,168167728
32016639,548369710,2019-10-17,153700146
32458317,702433364,2020-10-20,258358502
599220,24778886,2015-01-02,24491905
5972862,208621946,2017-11-02,16028105
5999221,117359756,2016-12-06,15022740
21568798,237408135,2018-02-22,14284068
31606349,544042177,2019-10-09,179018513
10482409,128918527,2017-01-28,26456425
34344281,636234532,2020-07-09,49568890
29937451,591557150,2020-01-11,303139390
8310821,245693240,2018-03-23,46410772
28811363,585243063,2019-12-31,306631793
25454559,550875515,2019-10-19,58225187
4792705,432031901,2019-04-02,242291983
38668343,662773180,2020-09-11,120182397
15480489,272072148,2018-06-03,99403001
17477332,408987800,2019-02-06,204448222
13009244,454095150,2019-05-17,20139979
10259415,132152673,2017-02-16,58531113
21704823,230484592,2018-01-28,97296476
1223867,141275350,2017-04-02,103085768
8228690,309266913,2018-08-18,7757126
12886852,198363290,2017-09-29,146287284
599419,14190460,2014-06-14,14513707
10464501,226232519,2018-01-09,11402001
41399617,716412206,2020-12-19,11561854
5612157,59277077,2016-01-09,28256330
10443109,86236294,2016-07-15,71445409
25251758,345457260,2018-11-05,124860830
1351207,418040970,2019-03-01,37599370
7046129,209375794,2017-11-05,156065329
1698381,173488336,2017-07-23,75185598
34515538,479172841,2019-06-30,40903724
24075168,334558350,2018-10-09,54238829
17682571,405093532,2019-01-26,56010869
27156483,504661653,2019-08-08,206298264
11742636,350089833,2018-11-18,187087475
20480983,302507237,2018-08-05,204857215
32426596,665169886,2020-09-17,306494882
567739,141069232,2017-04-02,85053168
14364646,577912442,2019-12-16,10539465
19029810,201828070,2017-10-09,810402
4509559,161329552,2017-06-17,62031941
24098829,464328965,2019-06-05,264468143
222913,3034562,2012-12-06,2852160
15043534,139752281,2017-03-26,76655203
27608700,414837101,2019-02-21,206605237
27480598,310181475,2018-08-19,36100222
3948647,141780661,2017-04-04,56381423
6169335,570467806,2019-11-29,63778846
26332365,628512108,2020-06-08,349067314
10190830,69894986,2016-04-14,63805405
9324841,59294891,2016-01-09,48130262
1659922,477509689,2019-06-28,25246664
23275791,606056503,2020-02-15,333295261
23604642,302961340,2018-08-06,34334386
15985800,135859555,2017-03-06,102762308
18661600,246696764,2018-03-26,99817025
9241683,348548689,2018-11-14,1107831
7562552,100480573,2016-09-09,76620931
1770136,148550932,2017-05-01,12225174
13138099,584614637,2019-12-30,309789526
18472012,169198795,2017-07-11,105455293
14096705,98215089,2016-08-29,89959490
31050040,515041290,2019-08-22,175609380
22608664,703754046,2020-10-25,55309075
24504409,531801720,2019-09-18,274752586
635324,447398949,2019-05-03,65476488
6553300,83363930,2016-07-02,54194205
18698721,409557776,2019-02-08,240431973
3360109,326026100,2018-09-21,186742669
3157185,581215597,2019-12-24,269181157
4841352,255607906,2018-04-21,176071732
509929,63755574,2016-02-26,19409655
8437243,250747425,2018-04-06,153921205
27398782,336585041,2018-10-14,211748192
27126123,580715429,2019-12-23,295621885
9956834,218224819,2017-12-11,8742568
15345530,667865479,2020-09-25,198035651
12038161,122113638,2016-12-21,103459411
11443011,161808376,2017-06-18,7068873
28323996,359448297,2018-12-16,124607594
393229,29974061,2015-04-15,23576319
24486839,443144621,2019-04-25,155827306
4023152,148638533,2017-05-01,34397503
8440689,571448184,2019-12-01,175592259
15788212,613443282,2020-03-02,305794238
453168,73391773,2016-05-08,21517117
1123894,25903847,2015-01-29,25126417
10527274,227313120,2018-01-14,57578953
509989,221729187,2017-12-27,46495444
15139198,543719339,2019-10-08,62728302
4983049,55674766,2015-12-04,29061561
13301453,290512847,2018-07-14,181896167
7849104,137262905,2017-03-14,110382104
27086605,463515773,2019-06-03,261361651
9779657,214116090,2017-11-24,11517117
21612973,511780334,2019-08-17,173873343
7428521,158555940,2017-06-07,46182313
39918954,608491484,2020-02-20,326956333
4583470,57283596,2015-12-24,21305487
5226638,159962416,2017-06-12,16355958
25921406,553133893,2019-10-23,11143162
16366452,193913189,2017-09-15,105588058
82550,14025147,2014-06-10,14212378
12119407,337079187,2018-10-15,219639179
35671438,479653986,2019-07-01,118639485
2275575,108954701,2016-10-18,48782922
1696940,52041913,2015-10-26,10663603
28683654,477848904,2019-06-29,257539718
9824463,209927099,2017-11-06,58504489
8173609,269007353,2018-05-26,77471696
8877220,410489451,2019-02-10,94827668
24621656,546929197,2019-10-14,16418676
19495471,478431965,2019-06-30,120798362
22345209,225841025,2018-01-07,78949218
971946,245266668,2018-03-21,68512804
5430739,51995493,2015-10-25,46763138
24888965,547541116,2019-10-15,40136365
788715,539786686,2019-10-02,35583411
17934201,180706186,2017-08-11,32068816
3782925,37983734,2015-07-12,8694049
20919241,237183434,2018-02-22,125670156
32098218,573141161,2019-12-05,290937620
18358606,508893914,2019-08-13,45375042
12051081,344247818,2018-11-03,110996331
12238666,331616238,2018-10-03,6046133
3136112,242517812,2018-03-12,177460123
6781128,112461274,2016-11-06,50681259
2097967,721472433,2021-01-03,249873947
19976619,242827405,2018-03-13,2151278
1953657,10386663,2014-02-17,5056579
19078236,162738116,2017-06-22,105352561
1793091,22506856,2014-11-08,463021
29117643,621747363,2020-04-04,339421494
11725646,90953387,2016-08-03,12702519
3425823,622251108,2020-04-12,57079889
761399,221938642,2017-12-28,1331918
417685,127169843,2017-01-16,48393115
23779774,287511340,2018-07-08,4407802
42293041,617437765,2020-03-13,47679314
1284592,717071401,2020-12-21,9089257
3755988,532594327,2019-09-20,89454223
15143958,244958951,2018-03-20,150978497
629490,290990740,2018-07-15,1548550
6970776,283744397,2018-06-30,175084422
3562245,16369639,2014-07-26,16728607
14382188,243010675,2018-03-14,79268362
930655,609125399,2020-02-22,32862296
12238072,164400163,2017-06-27,56711280
21383288,545537361,2019-10-12,92421581
6542352,537762067,2019-09-29,34149721
26049512,651241108,2020-08-15,66641038
1512882,7560751,2013-09-24,6284955
10980286,639904620,2020-07-19,7330290
15630840,140182114,2017-03-28,45756767
31455110,492396730,2019-07-21,77935492
7761775,74044576,2016-05-12,798648
6282073,501169076,2019-08-03,85430175
21624235,546727001,2019-10-14,142773332
33715780,532473042,2019-09-20,34411060
20505575,499056744,2019-07-31,115298949
26918463,438714978,2019-04-17,178270676
6741841,140453473,2017-03-30,47928228
13426754,519789000,2019-08-29,124248893
37517721,602478809,2020-02-07,152445181
17669481,212218532,2017-11-16,157462827
6678082,245474474,2018-03-22,19393471
6042811,121461238,2016-12-17,93513741
33008814,708667999,2020-11-14,226521587
214046,250208513,2018-04-04,55039465
21810459,220650429,2017-12-23,159552622
5325308,109093896,2016-10-19,93586351
31900577,443670274,2019-04-26,23291155
2827206,52574414,2015-10-31,1020628
7781191,151123292,2017-05-11,111203052
24239065,302939889,2018-08-06,89368165
39584060,614316014,2020-03-04,72793842
1358054,137914154,2017-03-18,11076309
25379404,291265620,2018-07-15,199116616
1149515,19687489,2014-09-16,20011684
15494342,578401828,2019-12-17,67589530
21892489,408802806,2019-02-05,239627939
1114281,344305002,2018-11-03,188866974
22567114,290874557,2018-07-15,58780972
21930306,368685725,2019-01-07,199336311
4299489,60439031,2016-01-23,25263819
42576651,667722563,2020-09-25,114258719
31035966,569027312,2019-11-25,141916968
23992537,343500939,2018-10-31,154598089
4051170,29813752,2015-04-13,25265240
3093528,322759792,2018-09-14,89126570
12213482,330899524,2018-10-01,95510155
46343862,726110146,2021-01-23,10646638
15471368,121531881,2016-12-17,3295278
20698073,605089756,2020-02-13,290089619
23788475,312470540,2018-08-23,187728068
14073075,125543973,2017-01-06,57536782
45763227,725914669,2021-01-22,370601632
3608910,449640907,2019-05-07,249618027
30787481,402340422,2019-01-18,9538260
2211837,593213412,2020-01-15,304004423
48901,332121743,2018-10-04,53730950
10102010,434614104,2019-04-08,226620126
21884096,410623775,2019-02-10,238990901
26358271,414619334,2019-02-20,233367998
41720265,718382569,2020-12-26,52456114
10282268,116449219,2016-11-30,103895454
9587470,312824695,2018-08-24,94642831
11203901,64013467,2016-02-28,10774583
3289829,178274239,2017-08-05,127540514
27782948,334168257,2018-10-08,8249819
26514725,329753806,2018-09-29,10415190
536347,44774091,2015-08-29,18066057
8526852,426121742,2019-03-20,28330353
2349343,542435663,2019-10-06,234595025
13520311,97723468,2016-08-28,84998545
11132503,416208132,2019-02-24,95302170
32293562,582465239,2019-12-27,144615978
4505019,329933705,2018-09-30,14455498
22867806,412068123,2019-02-14,86107220
922821,23145431,2014-11-24,2249775
14232385,731932922,2021-02-16,204552449
5043008,112191744,2016-11-04,9646332
21765818,501406453,2019-08-03,215973008
18472952,312093533,2018-08-22,21256479
